Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,7,30,5,1906,1910,2056,2107,DL,2062,N6716C,290,297,266,-11,-4,MCO,LAX,2217,7,17,0,,0,0,0,0,0,0
2004,7,31,6,1134,1115,1343,1326,DL,1119,N906DE,129,131,105,17,19,EWR,ATL,745,9,15,0,,0,1,0,0,0,16
2004,7,11,7,1311,1311,1428,1415,EV,4124,N868AS,77,64,40,13,0,ATL,TRI,227,8,29,0,,0,0,0,0,0,0
2004,7,23,5,924,930,1021,1038,EV,4146,N834AS,57,68,29,-17,-6,AGS,ATL,143,21,7,0,,0,0,0,0,0,0
2004,7,20,2,1751,1751,1751,1805,EV,4167,N640AS,60,74,38,-14,0,ATL,DHN,171,4,18,0,,0,0,0,0,0,0
2004,7,1,4,1705,1615,1742,1703,EV,4187,N632AS,37,48,27,39,50,CSG,ATL,83,7,3,0,,0,0,0,39,0,0
2004,7,7,3,2030,1940,2120,2045,EV,4210,N630AS,50,65,40,35,50,AGS,ATL,143,5,5,0,,0,0,0,35,0,0
2004,7,23,5,636,630,832,826,EV,4236,N859AS,176,176,143,6,6,RDU,DFW,1062,9,24,0,,0,0,0,0,0,0
2004,7,1,4,555,555,846,850,EV,4261,N716EV,111,115,86,-4,0,DEN,DFW,641,11,14,0,,0,0,0,0,0,0
2004,7,2,5,1610,1540,1701,1643,EV,4283,N900EV,51,63,33,18,30,AVL,ATL,164,8,10,0,,0,0,0,18,0,0
2004,7,29,4,1546,1540,1706,1700,EV,4309,N838AS,80,80,53,6,6,DFW,CRP,354,5,22,0,,0,0,0,0,0,0
2004,7,24,6,2202,2105,2303,2214,EV,4333,N848AS,61,69,50,49,57,DFW,AMA,313,4,7,0,,0,49,0,0,0,0
2004,7,2,5,1835,1830,2050,2045,EV,4359,N834AS,75,75,54,5,5,GTR,ATL,241,6,15,0,,0,0,0,0,0,0
2004,7,21,3,1600,1600,1705,1659,EV,4383,N867AS,65,59,34,6,0,DFW,OKC,175,6,25,0,,0,0,0,0,0,0
2004,7,2,5,1730,1730,1909,1907,EV,4410,N861AS,99,97,66,2,0,DFW,MSY,448,3,30,0,,0,0,0,0,0,0
2004,7,29,4,650,630,910,847,EV,4438,N827AS,80,77,50,23,20,MEI,ATL,267,16,14,0,,0,20,0,3,0,0
2004,7,25,7,1520,1520,1645,1637,EV,4460,N855AS,145,137,121,8,0,LEX,DFW,785,11,13,0,,0,0,0,0,0,0
2004,7,23,5,2220,2000,2328,2128,EV,4484,N867AS,68,88,60,120,140,DFW,JAN,408,2,6,0,,0,120,0,0,0,0
2004,7,27,2,1800,1413,1756,1405,EV,4510,N716EV,56,52,30,231,227,ATL,HSV,151,3,23,0,,0,227,0,4,0,0
2004,7,25,7,2050,2014,2218,2134,EV,4538,N841AS,88,80,62,44,36,ATL,CRW,363,3,23,0,,0,0,0,8,0,36
2004,7,10,6,1755,1800,2026,2028,EV,4568,N902EV,91,88,79,-2,-5,AEX,ATL,500,7,5,0,,0,0,0,0,0,0
2004,7,17,6,2149,2131,2242,2236,EV,4602,N858AS,113,125,91,6,18,ATL,MKE,669,3,19,0,,0,0,0,0,0,0
2004,7,13,2,806,806,933,937,EV,4642,N820AS,87,91,69,-4,0,ATL,CHO,457,3,15,0,,0,0,0,0,0,0
2004,7,26,1,1710,1710,1827,1836,EV,4674,N900EV,137,146,123,-9,0,CVG,DFW,812,7,7,0,,0,0,0,0,0,0
2004,7,2,5,1540,1540,1629,1638,EV,4703,N846AS,49,58,38,-9,0,SHV,DFW,190,8,3,0,,0,0,0,0,0,0
2004,7,25,7,945,945,1302,1314,EV,4730,N862AS,137,149,121,-12,0,DFW,JAX,919,4,12,0,,0,0,0,0,0,0
2004,7,1,4,2148,2050,3,2307,FL,499,N945AT,135,137,116,56,58,BWI,TPA,842,7,12,0,,0,56,0,0,0,0
2004,7,3,6,1714,1718,1931,1938,FL,188,N987AT,77,80,67,-7,-4,GPT,ATL,352,8,2,0,,0,0,0,0,0,0
2004,7,5,1,1945,1945,2138,2156,FL,331,N921AT,113,131,86,-18,0,PHL,ATL,665,15,12,0,,0,0,0,0,0,0
2004,7,8,4,1120,1125,1345,1405,FL,283,N940AT,145,160,124,-20,-5,ATL,BOS,946,6,15,0,,0,0,0,0,0,0
2004,7,10,6,1734,1730,1850,1840,FL,614,N934AT,76,70,52,10,4,ATL,GSO,306,4,20,0,,0,0,0,0,0,0
2004,7,12,1,1835,1720,2008,1834,FL,164,N919AT,93,74,50,94,75,ATL,MYR,317,5,38,0,,0,0,0,19,0,75
2004,7,14,3,1430,1320,1624,1520,FL,215,N975AT,114,120,83,64,70,BOS,CAK,549,6,25,0,,0,0,0,64,0,0
2004,7,16,5,1800,1800,1940,2000,FL,185,N996AT,100,120,80,-20,0,DCA,ATL,547,8,12,0,,0,0,0,0,0,0
2004,7,18,7,1045,1050,1155,1155,FL,938,N958AT,70,65,52,0,-5,JAX,ATL,270,5,13,0,,0,0,0,0,0,0
2004,7,20,2,842,850,1022,1039,FL,435,N991AT,100,109,78,-17,-8,MIA,ATL,595,9,13,0,,0,0,0,0,0,0
2004,7,22,4,1535,1535,1705,1655,FL,91,N603AT,90,80,60,10,0,RDU,ATL,356,12,18,0,,0,0,0,0,0,0
2004,7,25,7,934,939,1107,1120,FL,184,N906AT,93,101,75,-13,-5,ATL,DCA,547,7,11,0,,0,0,0,0,0,0
2004,7,27,2,1855,1831,2026,2002,FL,743,N970AT,91,91,69,24,24,ATL,MCO,403,7,15,0,,0,0,0,0,0,24
2004,7,29,4,1235,1225,1356,1405,FL,171,N961AT,81,100,71,-9,10,ATL,RSW,515,3,7,0,,0,0,0,0,0,0
2004,7,31,6,835,820,1044,1031,FL,481,N925AT,129,131,108,13,15,BWI,MCO,787,8,13,0,,0,0,0,0,0,0
2004,7,17,6,1522,1610,1601,1644,HA,39,N582HA,39,34,25,-43,-48,OGG,HNL,100,4,10,0,,0,0,0,0,0,0
2004,7,2,5,1006,1010,1043,1047,HA,139,N480HA,37,37,19,-4,-4,HNL,LIH,102,5,13,0,,0,0,0,0,0,0
2004,7,1,4,1801,1802,1837,1836,HA,195,N484HA,36,34,26,1,-1,OGG,HNL,100,4,6,0,,0,0,0,0,0,0
2004,7,12,1,1953,1947,2019,2016,HA,376,N487HA,26,29,19,3,6,LIH,HNL,102,4,3,0,,0,0,0,0,0,0
2004,7,1,4,1156,1155,1900,1927,HP,83,N639AW,244,272,231,-27,1,PHX,BWI,1999,5,8,0,,0,0,0,0,0,0
2004,7,3,6,1119,1100,1234,1223,HP,662,N631AW,255,263,235,11,19,MCO,PHX,1848,8,12,0,,0,0,0,0,0,0
2004,7,5,1,2035,2023,2156,2148,HP,874,N601AW,81,85,65,8,12,LAS,SFO,414,7,9,0,,0,0,0,0,0,0
2004,7,7,3,1155,1200,1457,1416,HP,139,N802AW,362,316,317,41,-5,JFK,LAS,2248,7,38,0,,0,0,0,41,0,0
2004,7,9,5,813,815,859,918,HP,805,N809AW,226,243,200,-19,-2,ATL,PHX,1587,8,18,0,,0,0,0,0,0,0
2004,7,10,6,929,930,1051,1050,HP,855,N829AW,82,80,48,1,-1,SAN,PHX,304,12,22,0,,0,0,0,0,0,0
2004,7,12,1,800,731,1029,1015,HP,786,N174AW,149,164,133,14,29,PHX,PDX,1009,1,15,0,,0,0,0,0,0,0
2004,7,14,3,1149,1145,1448,1438,HP,488,N315AW,119,113,96,10,4,PHX,DEN,602,11,12,0,,0,0,0,0,0,0
2004,7,16,5,1424,1430,1503,1512,HP,32,N314AW,159,162,138,-9,-6,MCI,PHX,1044,4,17,0,,0,0,0,0,0,0
2004,7,18,7,1553,1555,2349,2337,HP,257,N817AW,296,282,262,12,-2,LAS,PHL,2176,14,20,0,,0,0,0,0,0,0
2004,7,20,2,618,620,635,630,HP,620,N303AW,77,70,56,5,-2,ELP,PHX,347,6,15,0,,0,0,0,0,0,0
2004,7,21,3,1802,1800,1955,1951,HP,772,N323AW,113,111,92,4,2,SMF,PHX,647,8,13,0,,0,0,0,0,0,0
2004,7,23,5,1949,1937,2205,2146,HP,815,N311AW,136,129,97,19,12,PHX,SFO,651,6,33,0,,0,12,0,7,0,0
2004,7,25,7,1622,1624,1744,1744,HP,32,N327AW,82,80,61,0,-2,PHX,LAX,370,6,15,0,,0,0,0,0,0,0
2004,7,27,2,1450,1445,1736,1719,HP,596,N302AW,166,154,148,17,5,PDX,PHX,1009,8,10,0,,0,0,0,17,0,0
2004,7,29,4,1756,1759,1925,1926,HP,870,N632AW,89,87,66,-1,-3,LAS,SFO,414,6,17,0,,0,0,0,0,0,0
2004,7,31,6,813,815,1122,1120,HP,307,N820AW,369,365,329,2,-2,JFK,LAX,2475,19,21,0,,0,0,0,0,0,0
2004,7,20,2,1440,1444,1557,1555,MQ,3020,N375AE,77,71,56,2,-4,FAT,LAX,209,6,15,0,,0,0,0,0,0,0
2004,7,29,4,2132,2100,2208,2148,MQ,3056,N903AE,36,48,27,20,32,SAN,LAX,109,3,6,0,,0,0,0,0,0,20
2004,7,2,5,1931,1930,2034,2017,MQ,3094,N273AE,63,47,33,17,1,SAN,LAX,109,9,21,0,,0,0,0,17,0,0
2004,7,9,5,NA,1315,NA,1434,MQ,3164,0,NA,79,NA,NA,NA,LAX,SJC,308,0,0,1,A,0,0,0,0,0,0
2004,7,19,1,1620,1621,1729,1730,MQ,3205,N801AE,69,69,48,-1,-1,LAX,SJC,308,5,16,0,,0,0,0,0,0,0
2004,7,27,2,1749,1756,1845,1849,MQ,3276,N235AE,56,53,36,-4,-7,TYR,DFW,103,13,7,0,,0,0,0,0,0,0
2004,7,3,6,1143,1147,1249,1257,MQ,3332,N373AE,66,70,45,-8,-4,TXK,DFW,181,12,9,0,,0,0,0,0,0,0
2004,7,14,3,2046,2048,2129,2138,MQ,3383,N222NE,43,50,25,-9,-2,DFW,TYR,103,5,13,0,,0,0,0,0,0,0
2004,7,24,6,1417,1415,1624,1614,MQ,3462,N807AE,127,119,101,10,2,PIA,DFW,673,10,16,0,,0,0,0,0,0,0
2004,7,4,7,558,601,748,800,MQ,3504,N620AE,110,119,89,-12,-3,BNA,DFW,631,5,16,0,,0,0,0,0,0,0
2004,7,27,2,1143,1139,1255,1246,MQ,3546,N669MB,132,127,107,9,4,SDF,DFW,733,13,12,0,,0,0,0,0,0,0
2004,7,27,2,835,842,1020,1026,MQ,3581,N810AE,105,104,81,-6,-7,DFW,HSV,603,3,21,0,,0,0,0,0,0,0
2004,7,19,1,1614,1610,1718,1715,MQ,3620,N616AE,64,65,47,3,4,LBB,DFW,282,7,10,0,,0,0,0,0,0,0
2004,7,29,4,900,901,1218,1226,MQ,3665,N680AE,138,145,119,-8,-1,DFW,CMH,927,5,14,0,,0,0,0,0,0,0
2004,7,8,4,1453,1455,1713,1729,MQ,3708,N657AE,140,154,121,-16,-2,MKE,DFW,853,5,14,0,,0,0,0,0,0,0
2004,7,11,7,547,550,653,656,MQ,3746,N507AE,66,66,46,-3,-3,LIT,DFW,304,6,14,0,,0,0,0,0,0,0
2004,7,2,5,1326,1331,1431,1439,MQ,3782,N634AE,65,68,40,-8,-5,TUL,DFW,237,8,17,0,,0,0,0,0,0,0
2004,7,25,7,1113,1059,1446,1426,MQ,3877,N622AE,153,147,129,20,14,DFW,CLT,936,2,22,0,,0,14,0,6,0,0
2004,7,5,1,644,700,807,820,MQ,3932,N844AE,83,80,64,-13,-16,SGF,ORD,438,8,11,0,,0,0,0,0,0,0
2004,7,28,3,1516,1520,1556,1613,MQ,3965,N655AE,40,53,25,-17,-4,PIA,ORD,130,6,9,0,,0,0,0,0,0,0
2004,7,14,3,1101,1107,1223,1231,MQ,4003,N852AE,82,84,61,-8,-6,ORD,OMA,416,5,16,0,,0,0,0,0,0,0
2004,7,6,2,832,837,925,915,MQ,4043,N506AE,53,38,19,10,-5,ORD,MKE,67,10,24,0,,0,0,0,0,0,0
2004,7,9,5,2245,2045,54,2206,MQ,4079,N663AR,129,81,58,168,120,ORD,OMA,416,2,69,0,,0,0,15,48,0,105
2004,7,25,7,1656,1654,1810,1807,MQ,4115,N612AE,74,73,52,3,2,DSM,ORD,299,6,16,0,,0,0,0,0,0,0
2004,7,29,4,1027,1027,1110,1110,MQ,4151,N649PP,103,103,71,0,0,BUF,ORD,473,6,26,0,,0,0,0,0,0,0
2004,7,3,6,1446,1442,1656,1546,MQ,4188,N646AE,190,124,134,70,4,RIC,ORD,642,13,43,0,,0,0,0,70,0,0
2004,7,27,2,1715,1649,1810,1755,MQ,4225,N654AE,115,126,95,15,26,IAD,ORD,589,5,15,0,,0,0,0,0,0,15
2004,7,27,2,1730,1716,1859,1852,MQ,4259,N641AE,89,96,71,7,14,ORD,MEM,491,3,15,0,,0,0,0,0,0,0
2004,7,8,4,1014,1013,1105,1107,MQ,4297,N663AR,111,114,89,-2,1,SYR,ORD,607,9,13,0,,0,0,0,0,0,0
2004,7,9,5,NA,1852,NA,1946,MQ,4336,0,NA,114,NA,NA,NA,MDT,ORD,594,0,0,1,A,0,0,0,0,0,0
2004,7,17,6,611,616,710,713,MQ,4375,N518AE,59,57,40,-3,-5,CID,ORD,196,11,8,0,,0,0,0,0,0,0
2004,7,7,3,1450,1440,1446,1440,MQ,4431,N672AE,56,60,43,6,10,TVC,ORD,224,7,6,0,,0,0,0,0,0,0
2004,7,7,3,1559,1602,1635,1643,MQ,4481,N649PP,36,41,16,-8,-3,MKE,ORD,67,10,10,0,,0,0,0,0,0,0
2004,7,14,3,NA,1525,NA,1655,MQ,4530,0,NA,90,NA,NA,NA,BOS,PHL,280,0,0,1,C,0,0,0,0,0,0
2004,7,20,2,1500,1500,1623,1630,MQ,4576,N836AE,83,90,71,-7,0,BOS,DCA,399,2,10,0,,0,0,0,0,0,0
2004,7,16,5,1723,1710,1854,1850,MQ,4618,N737MW,91,100,81,4,13,BDL,RDU,532,4,6,0,,0,0,0,0,0,0
2004,7,1,4,1834,1735,2053,1920,MQ,4661,N800AE,139,105,95,93,59,RDU,BOS,612,24,20,0,,0,0,0,93,0,0
2004,7,28,3,1446,1445,1556,1545,MQ,4752,N711PH,70,60,46,11,1,DCA,JFK,213,14,10,0,,0,0,0,0,0,0
2004,7,27,2,NA,1525,NA,1650,MQ,4831,0,NA,85,NA,NA,NA,RDU,LGA,431,0,0,1,C,0,0,0,0,0,0
2004,7,27,2,551,550,707,710,MQ,4883,N710TB,76,80,54,-3,1,PWM,LGA,270,8,14,0,,0,0,0,0,0,0
2004,7,23,5,755,800,900,915,MQ,4953,N710TB,65,75,43,-15,-5,LGA,DCA,214,2,20,0,,0,0,0,0,0,0
2004,7,13,2,2051,1900,2210,2015,MQ,5028,N808AE,79,75,42,115,111,BOS,LGA,185,28,9,0,,0,0,65,4,0,46
2004,7,15,4,659,700,804,814,NW,122,N763NC,65,74,51,-10,-1,MSP,ORD,334,6,8,0,,0,0,0,0,0,0
2004,7,12,1,1501,1500,2011,2012,NW,164,N590NW,190,192,174,-1,1,SEA,MSP,1399,6,10,0,,0,0,0,0,0,0
2004,7,22,4,1205,1210,1734,1748,NW,198,N328NW,209,218,188,-14,-5,SJC,MSP,1576,7,14,0,,0,0,0,0,0,0
2004,7,29,4,905,859,1149,1147,NW,246,N325NB,164,168,144,2,6,DTW,FLL,1127,3,17,0,,0,0,0,0,0,0
2004,7,16,5,1223,1229,1417,1427,NW,277,N344NB,114,118,87,-10,-6,PVD,DTW,614,10,17,0,,0,0,0,0,0,0
2004,7,16,5,2206,2207,2252,2249,NW,316,N926NW,46,42,29,3,-1,MSP,DLH,144,5,12,0,,0,0,0,0,0,0
2004,7,9,5,2228,2216,2336,2319,NW,354,N539US,68,63,45,17,12,MSP,MKE,297,6,17,0,,0,1,0,5,0,11
2004,7,20,2,2212,2218,2219,2221,NW,389,N345NB,67,63,45,-2,-6,DTW,ORD,235,6,16,0,,0,0,0,0,0,0
2004,7,15,4,1222,1200,1450,1430,NW,418,N363NW,148,150,129,20,22,DTW,MCO,957,8,11,0,,0,16,0,0,0,4
2004,7,5,1,1124,1127,1334,1326,NW,452,N310NB,130,119,101,8,-3,MSP,MEM,700,10,19,0,,0,0,0,0,0,0
2004,7,14,3,830,835,1223,1114,NW,479,N376NW,233,159,129,69,-5,TPA,DTW,983,92,12,0,,0,0,0,69,0,0
2004,7,1,4,1551,1514,1728,1659,NW,530,N614NW,97,105,76,29,37,DTW,LGA,501,6,15,0,,0,29,0,0,0,0
2004,7,1,4,1138,1126,1235,1220,NW,557,N371NW,117,114,90,15,12,MSP,DEN,680,10,17,0,,0,5,0,3,0,7
2004,7,14,3,54,100,548,603,NW,588,N502US,174,183,158,-15,-6,PDX,MSP,1426,3,13,0,,0,0,0,0,0,0
2004,7,25,7,1829,1834,1959,2024,NW,625,N363NW,90,110,76,-25,-5,IND,MSP,503,5,9,0,,0,0,0,0,0,0
2004,7,4,7,1325,1325,1706,1701,NW,672,N301US,161,156,131,5,0,MSP,BDL,1050,13,17,0,,0,0,0,0,0,0
2004,7,12,1,1155,1200,2003,2031,AA,4,N332AA,308,331,287,-28,-5,LAX,JFK,2475,10,11,0,,0,0,0,0,0,0
2004,7,6,2,2301,2235,646,640,AA,58,N5DKAA,285,305,269,6,26,HNL,SJC,2416,4,12,0,,0,0,0,0,0,0
2004,7,1,4,838,835,1048,1050,AA,149,N3CHAA,310,315,281,-2,3,IAD,LAX,2288,11,18,0,,0,0,0,0,0,0
2004,7,15,4,2151,2150,541,536,AA,204,N3AGAA,290,286,270,5,1,LAX,MCO,2217,6,14,0,,0,0,0,0,0,0
2004,7,10,6,1808,1810,2106,2129,AA,259,N5CXAA,358,379,343,-23,-2,BOS,SJC,2689,2,13,0,,0,0,0,0,0,0
2004,7,28,3,711,700,812,801,AA,300,N481AA,121,121,103,11,11,SDF,DFW,733,9,9,0,,0,0,0,0,0,0
2004,7,8,4,1714,1713,1906,1859,AA,335,N480AA,172,166,143,7,1,RSW,DFW,1017,18,11,0,,0,0,0,0,0,0
2004,7,5,1,1832,1755,2125,2042,AA,367,N636AA,353,347,320,43,37,MIA,SFO,2585,6,27,0,,0,0,0,6,0,37
2004,7,29,4,1704,1528,1841,1710,AA,393,N461AA,157,162,137,91,96,DTW,DFW,987,8,12,0,,0,0,6,0,0,85
2004,7,11,7,843,820,1108,1101,AA,431,N387AA,325,341,305,7,23,MIA,SFO,2585,4,16,0,,0,0,0,0,0,0
2004,7,21,3,1359,1355,1624,1635,AA,471,N266AA,205,220,166,-11,4,PHL,DFW,1302,12,27,0,,0,0,0,0,0,0
2004,7,18,7,1052,1054,1256,1313,AA,505,N3CNAA,244,259,224,-17,-2,ORD,SJC,1829,3,17,0,,0,0,0,0,0,0
2004,7,10,6,1530,1515,1809,1759,AA,532,N216AA,99,104,76,10,15,ABQ,DFW,569,12,11,0,,0,0,0,0,0,0
2004,7,23,5,715,720,759,820,AA,565,N278AA,164,180,151,-21,-5,AUS,LAX,1242,5,8,0,,0,0,0,0,0,0
2004,7,2,5,1931,1935,2242,2303,AA,598,N474AA,131,148,119,-21,-4,DFW,CMH,927,4,8,0,,0,0,0,0,0,0
2004,7,23,5,1559,1601,1733,1735,AA,639,N4WRAA,214,214,181,-2,-2,DFW,SMF,1431,4,29,0,,0,0,0,0,0,0
2004,7,31,6,652,650,901,745,AA,685,N4XGAA,189,115,101,76,2,DCA,ORD,612,5,83,0,,0,0,0,76,0,0
2004,7,30,5,1244,1237,1339,1336,AA,721,N3AJAA,175,179,154,3,7,DFW,SNA,1205,5,16,0,,0,0,0,0,0,0
2004,7,31,6,1017,835,1254,1118,AA,758,N5CVAA,157,163,141,96,102,STT,MIA,1107,5,11,0,,0,96,0,0,0,0
2004,7,18,7,1208,1215,1355,1410,AA,811,N287AA,107,115,89,-15,-7,BNA,DFW,631,7,11,0,,0,0,0,0,0,0
2004,7,17,6,1754,1752,2023,2014,AA,853,N4WJAA,209,202,169,9,2,MIA,ORD,1197,5,35,0,,0,0,0,0,0,0
2004,7,10,6,1408,1413,1705,1620,AA,891,N234AA,237,187,180,45,-5,DCA,DFW,1192,7,50,0,,0,0,0,45,0,0
2004,7,11,7,1114,1120,1350,1404,AA,1014,N473AA,96,104,77,-14,-6,COS,DFW,592,8,11,0,,0,0,0,0,0,0
2004,7,27,2,625,634,757,752,AA,1049,N546AA,152,138,118,5,-9,DEN,LAX,862,21,13,0,,0,0,0,0,0,0
2004,7,19,1,1714,1722,2024,2041,AA,1082,N415AA,130,139,110,-17,-8,ORD,PVD,849,5,15,0,,0,0,0,0,0,0
2004,7,22,4,NA,1915,NA,2050,AA,1116,0,NA,95,NA,NA,NA,ORD,MSP,334,0,0,1,C,0,0,0,0,0,0
2004,7,10,6,1005,1012,1212,1225,AA,1143,N274AA,127,133,101,-13,-7,IND,DFW,762,14,12,0,,0,0,0,0,0,0
2004,7,14,3,1605,1611,2101,2115,AA,1173,N436AA,176,184,160,-14,-6,SAN,DFW,1171,7,9,0,,0,0,0,0,0,0
2004,7,30,5,913,857,1428,1427,AA,1208,N5BRAA,195,210,177,1,16,LAS,ORD,1515,5,13,0,,0,0,0,0,0,0
2004,7,25,7,1728,1729,2021,2042,AA,1242,N4YCAA,113,133,85,-21,-1,ORD,PHL,678,14,14,0,,0,0,0,0,0,0
2004,7,20,2,746,749,858,858,AA,1279,N463AA,72,69,47,0,-3,IAH,DFW,224,7,18,0,,0,0,0,0,0,0
2004,7,19,1,1121,1121,1225,1224,AA,1309,N4XGAA,64,63,43,1,0,AUS,DFW,190,7,14,0,,0,0,0,0,0,0
2004,7,14,3,1252,1239,1349,1339,AA,1343,N464AA,177,180,151,10,13,DFW,LGB,1220,4,22,0,,0,0,0,0,0,0
2004,7,1,4,1413,1357,NA,1706,AA,1374,N558AA,NA,129,NA,NA,16,ORD,PHL,678,390,39,0,,1,0,0,0,0,0
2004,7,1,4,1943,1925,2030,2022,AA,1411,N423AA,47,57,29,8,18,DFW,AUS,190,4,14,0,,0,0,0,0,0,0
2004,7,22,4,833,835,1030,1042,AA,1441,N583AA,177,187,149,-12,-2,IAD,DFW,1172,13,15,0,,0,0,0,0,0,0
2004,7,12,1,650,652,1145,1201,AA,1474,N4XAAA,175,189,154,-16,-2,SAN,DFW,1171,4,17,0,,0,0,0,0,0,0
2004,7,20,2,557,600,1200,1202,AA,1506,N3DDAA,243,242,213,-2,-3,SFO,ORD,1846,7,23,0,,0,0,0,0,0,0
2004,7,31,6,914,916,1115,1122,AA,1533,N5CNAA,301,306,280,-7,-2,FLL,LAX,2342,8,13,0,,0,0,0,0,0,0
2004,7,15,4,1817,1818,1940,1949,AA,1573,N507AA,203,211,183,-9,-1,DFW,OAK,1456,6,14,0,,0,0,0,0,0,0
2004,7,29,4,1744,1710,1933,1907,AA,1607,N517AA,109,117,90,26,34,HSV,DFW,603,10,9,0,,0,0,7,0,0,19
2004,7,20,2,1305,1306,1625,1635,AA,1640,N4YKAA,140,149,123,-10,-1,DFW,TPA,929,3,14,0,,0,0,0,0,0,0
2004,7,21,3,1945,1852,2214,2100,AA,1677,N3CCAA,269,248,231,74,53,ORD,SNA,1726,6,32,0,,0,0,0,23,0,51
2004,7,9,5,1753,1742,1857,1851,AA,1710,N4XEAA,64,69,45,6,11,SAT,DFW,247,8,11,0,,0,0,0,0,0,0
2004,7,8,4,750,750,1038,1054,AA,1744,N558AA,108,124,94,-16,0,ORD,EWR,719,4,10,0,,0,0,0,0,0,0
2004,7,23,5,1134,1134,1535,1547,AA,1782,N561AA,121,133,107,-12,0,TUS,DFW,813,7,7,0,,0,0,0,0,0,0
2004,7,17,6,2050,2051,2258,2312,AA,1817,N599AA,248,261,225,-14,-1,ORD,SEA,1721,9,14,0,,0,0,0,0,0,0
2004,7,11,7,2221,2138,150,42,AA,1852,N2DGAA,149,124,92,68,43,ORD,EWR,719,5,52,0,,0,0,0,25,0,43
2004,7,2,5,1157,1200,1555,1450,AA,1884,N3BXAA,238,170,224,65,-3,MCO,BOS,1121,7,7,0,,0,0,0,65,0,0
2004,7,1,4,954,1003,1052,1105,AA,1919,N403AA,118,122,100,-13,-9,RDU,ORD,647,5,13,0,,0,0,0,0,0,0
2004,7,12,1,1309,1312,1602,1620,AA,1952,N531AA,113,128,100,-18,-3,DFW,SDF,733,3,10,0,,0,0,0,0,0,0
2004,7,26,1,705,705,1308,1255,AA,1990,N404AA,243,230,208,13,0,SEA,DFW,1660,17,18,0,,0,0,0,0,0,0
2004,7,26,1,2026,2010,2127,2117,AA,2035,N633AA,61,67,43,10,16,TPA,MIA,204,8,10,0,,0,0,0,0,0,0
2004,7,28,3,1341,1332,1444,1436,AA,2070,N4YRAA,63,64,40,8,9,AUS,DFW,190,13,10,0,,0,0,0,0,0,0
2004,7,19,1,859,900,1225,1250,AA,2146,N5DSAA,266,290,251,-25,-1,SJU,ORD,2072,5,10,0,,0,0,0,0,0,0
2004,7,8,4,724,731,1138,1147,AA,2250,N542AA,134,136,102,-9,-7,TUS,DFW,813,18,14,0,,0,0,0,0,0,0
2004,7,10,6,758,800,1013,1021,AA,2328,N468AA,135,141,105,-8,-2,DFW,ORD,802,6,24,0,,0,0,0,0,0,0
2004,7,29,4,1824,1805,2122,2116,AA,2402,N251AA,178,191,158,6,19,MIA,EWR,1086,5,15,0,,0,0,0,0,0,0
2004,7,22,4,1807,1807,1932,1908,AA,2465,N546AA,205,181,154,24,0,DFW,LAX,1235,24,27,0,,0,0,0,24,0,0
2004,7,6,2,1948,1941,2321,2252,AA,2872,N4UBTW,153,131,106,29,7,DFW,ATL,732,5,42,0,,0,0,0,29,0,0
2004,7,5,1,1814,1752,2119,2103,AS,15,N303AS,365,371,328,16,22,BOS,SEA,2496,9,28,0,,0,0,0,0,0,16
2004,7,10,6,1806,1758,2031,2024,AS,58,N797AS,145,146,128,7,8,SEA,BUR,937,4,13,0,,0,0,0,0,0,0
2004,7,27,2,2012,2017,2156,2157,AS,67,N773AS,104,100,86,-1,-5,JNU,ANC,571,6,12,0,,0,0,0,0,0,0
2004,7,4,7,623,630,1043,1105,AS,84,N782AS,200,215,186,-22,-7,ANC,SEA,1449,8,6,0,,0,0,0,0,0,0
2004,7,19,1,2106,2104,122,124,AS,112,N972AS,196,200,185,-2,2,ANC,SEA,1449,4,7,0,,0,0,0,0,0,0
2004,7,11,7,1610,1615,1706,1713,AS,145,N742AS,56,58,42,-7,-5,ANC,FAI,261,4,10,0,,0,0,0,0,0,0
2004,7,3,6,1509,1516,1606,1615,AS,180,N627AS,57,59,45,-9,-7,FAI,ANC,261,5,7,0,,0,0,0,0,0,0
2004,7,19,1,711,720,935,938,AS,278,N780AS,144,138,120,-3,-9,PDX,LAX,834,15,9,0,,0,0,0,0,0,0
2004,7,25,7,1746,1730,1844,1832,AS,342,N625AS,58,62,40,12,16,GEG,SEA,224,8,10,0,,0,0,0,0,0,0
2004,7,26,1,1509,1512,1635,1635,AS,381,N944AS,86,83,71,0,-3,SMF,PDX,479,5,10,0,,0,0,0,0,0,0
2004,7,2,5,655,700,905,915,AS,432,N931AS,130,135,115,-10,-5,PDX,ONT,838,5,10,0,,0,0,0,0,0,0
2004,7,18,7,944,919,1123,1112,AS,501,N771AS,99,113,81,11,25,SMF,SEA,605,10,8,0,,0,0,0,0,0,0
2004,7,23,5,1212,1151,1601,1528,AS,546,N320AS,169,157,143,33,21,SEA,DEN,1024,6,20,0,,0,21,0,12,0,0
